Analyte,Fold Change (Positive/Negative),p-value,Positive Median,Negative Median,log2 Fold Change,#NAME?,Statistical test
EIF2S1.19259.176,0.843555618,0.077649642,14.14121258,14.38665748,-0.245444903,1.10986054,Linear Model
PTPRS.6049.64,0.918431153,0.077953432,15.03876559,15.1615221,-0.122756515,1.10816476,Linear Model
MBD4.3891.56,1.116539632,0.078088877,8.836233101,8.677198639,0.159034461,1.107410822,Linear Model
EDA2R.3083.71,1.107831938,0.078705393,9.547029556,9.399290519,0.147739036,1.103995508,Linear Model
PPCS.17843.30,0.801017931,0.078717793,13.1208654,13.44095895,-0.320093557,1.103927088,Linear Model
COL20A1.8804.39,0.940825225,0.079028145,5.864974018,5.952975371,-0.088001353,1.102218212,Linear Model
APLN.6622.90,1.057719828,0.079069213,9.014663787,8.933706255,0.080957532,1.101992584,Linear Model
MRAP2.10889.2,0.8759831,0.079400284,9.85185393,10.04287899,-0.191025058,1.100177946,Linear Model
CD5L.3293.2,0.817892477,0.079451522,12.50674218,12.79675908,-0.2900169,1.099897776,Linear Model
AKT3.3392.68,0.832209736,0.079469023,14.84001666,15.10499759,-0.264980929,1.099802126,Linear Model
CSRP3.9171.11,0.849993762,0.079570981,9.243140948,9.477616789,-0.234475841,1.099245287,Linear Model
STK16.3471.49,1.05222121,0.079572756,11.39855805,11.32512001,0.073438036,1.099235598,Linear Model
CBR3.14091.42,0.858008886,0.079581668,10.97598896,11.19692446,-0.220935506,1.099186965,Linear Model
IGFBPL1.7815.49,1.04279784,0.079604616,9.217052688,9.156593188,0.0604595,1.099061746,Linear Model
AMBP.15453.3,0.92188237,0.079665253,16.27572849,16.39307391,-0.117345416,1.098731062,Linear Model
MAGEA3.12576.21,0.94505473,0.079665963,8.269522125,8.351052338,-0.081530213,1.098727187,Linear Model
RABEPK.13599.15,0.941479271,0.079889212,9.85633854,9.943337304,-0.086998764,1.097511862,Linear Model
KISS1.6606.61,0.917320962,0.079993397,11.56902091,11.6935224,-0.124501488,1.096945862,Linear Model
CXCL13.3487.32,1.192105818,0.080080264,10.0574587,9.803946399,0.253512303,1.096474505,Linear Model
IST1.12434.25,0.829946026,0.080104691,12.0481924,12.31710298,-0.268910579,1.09634205,Linear Model
MYRF.8843.34,1.052295887,0.080299344,10.23419011,10.16064969,0.073540421,1.095288002,Linear Model
BGN.3284.75,0.793975878,0.080363826,12.25557587,12.58840879,-0.332832918,1.094939395,Linear Model
MAPK9.15604.18,0.859482797,0.080386878,12.87483697,13.0932963,-0.218459331,1.094814839,Linear Model
TBCB.17686.27,0.835959676,0.080611215,15.15013954,15.40863428,-0.258494743,1.093604535,Linear Model
CPD.7917.17,1.060084264,0.080848384,10.96001192,10.87583298,0.084178947,1.092328659,Linear Model
CCL23.3028.36,0.841500874,0.080923265,15.07398604,15.32294936,-0.248963325,1.091926601,Linear Model
HSP90B1.6393.63,1.155695301,0.081135231,11.64142749,11.4326664,0.208761082,1.090790523,Linear Model
SLC30A3.9081.39,0.891532822,0.08124669,9.999083983,10.16472417,-0.165640183,1.090194321,Linear Model
HS6ST3.18896.23,0.925826733,0.081435582,10.17887675,10.29006262,-0.111185874,1.089185796,Linear Model
EIF5A.5888.29,0.836400944,0.081454612,13.74697568,14.00470908,-0.257733404,1.08908432,Linear Model
DEFB132.9022.49,0.839870576,0.081498674,10.31881131,10.57057237,-0.251761069,1.088849455,Linear Model
CTF1.2889.37,0.929872834,0.081583671,8.835320689,8.940215351,-0.104894663,1.088396759,Linear Model
MAP1LC3A.17781.191,0.864905642,0.081605261,14.02223989,14.23162523,-0.209385347,1.088281841,Linear Model
IL6ST.2620.4,0.904056941,0.081605507,12.54632282,12.69183728,-0.145514453,1.088280533,Linear Model
FCN2.3313.21,0.854063424,0.081727876,16.18475759,16.41234248,-0.227584884,1.087629789,Linear Model
SCO1.7853.19,0.930186066,0.081818623,9.238212035,9.3426208,-0.104408766,1.087147833,Linear Model
LYZL2.6377.54,0.881343502,0.081826575,9.760449609,9.942673287,-0.182223678,1.087105626,Linear Model
GNAI1.19271.64,0.893024684,0.081872655,9.459808775,9.623036816,-0.163228041,1.086861127,Linear Model
PAEP.8867.18,1.069866437,0.081922545,9.685421174,9.587990473,0.097430701,1.086596567,Linear Model
C8G.14708.59,0.930267839,0.082087259,16.03437315,16.13865509,-0.104281944,1.085724245,Linear Model
ANP32A.13073.14,0.918589587,0.082134253,10.58823262,10.71074029,-0.122507665,1.085475687,Linear Model
RXFP1.14135.3,1.040642775,0.082271151,8.844231418,8.786756503,0.057474915,1.084752427,Linear Model
PDE9A.5201.50,0.916365019,0.082298091,7.79234999,7.918355698,-0.126005708,1.084610238,Linear Model
SEMG1.7115.5,0.908993831,0.082336441,11.73930461,11.87696221,-0.137657591,1.084407908,Linear Model
ASRGL1.18313.4,1.105007222,0.082354198,9.43139095,9.287335151,0.144055798,1.084314255,Linear Model
GCA.12594.5,0.737179752,0.082382819,8.405225688,8.845137339,-0.43991165,1.084163351,Linear Model
INHBB.13676.46,0.812989597,0.082388445,13.2551921,13.5538833,-0.298691204,1.084133694,Linear Model
FBXO3.14628.72,1.105757873,0.082442387,9.071584469,8.926548955,0.145035514,1.083849442,Linear Model
PRL.2585.2,0.794098182,0.08258256,14.16946553,14.50207623,-0.332610702,1.08311166,Linear Model
_IFNB1.14127.240,0.92581536,0.082598214,8.911503685,9.022707281,-0.111203596,1.083029344,Linear Model
FHIT.9826.135,0.83071743,0.082696061,10.17694302,10.44451329,-0.26757027,1.082515179,Linear Model
PRC1.11591.43,1.079745903,0.082874012,7.972975823,7.86228398,0.110691843,1.081581638,Linear Model
MAZ.13436.54,0.92189436,0.082948388,9.048467948,9.165794601,-0.117326653,1.08119205,Linear Model
MEOX2.18259.15,0.911627322,0.082959088,10.22316382,10.35664775,-0.133483931,1.081136028,Linear Model
CHIA.16591.71,0.961364485,0.083000774,9.698083723,9.75492831,-0.056844587,1.080917858,Linear Model
METAP1.3210.1,0.780864654,0.083094334,10.98156265,11.33841824,-0.356855586,1.08042859,Linear Model
FER.4220.39,0.749985619,0.083199964,9.096891678,9.51195684,-0.415065162,1.079876861,Linear Model
ZNF526.14619.8,0.928088353,0.083594186,8.02634488,8.134010819,-0.10766594,1.077823928,Linear Model
FAIM3.6574.11,0.821765216,0.083734804,12.04911824,12.33232007,-0.28320183,1.07709399,Linear Model
IL17F.14026.24,1.065209631,0.083736341,9.74091063,9.649773252,0.091137378,1.077086021,Linear Model
PGM2.18330.7,0.921432677,0.08384057,10.23114117,10.3491905,-0.118049334,1.076545777,Linear Model
CRCP.17771.35,0.945583884,0.08391328,10.24296102,10.32368367,-0.080722647,1.076169305,Linear Model
VLDLR.18938.3,0.913623904,0.084011067,10.1385711,10.2688988,-0.130327697,1.075663502,Linear Model
NCR3.3003.29,0.933156188,0.08407994,8.591229389,8.691038909,-0.09980952,1.075307607,Linear Model
RAB1A.19223.6,0.869915707,0.084191396,12.25770476,12.45875724,-0.201052481,1.074732291,Linear Model
SPEF1.12876.39,0.955786803,0.084403794,7.03281446,7.098053706,-0.065239246,1.07363803,Linear Model
VCAM1.2967.8,0.869196247,0.084438189,13.04447614,13.24672229,-0.202246149,1.073461087,Linear Model
IL18R1.14079.14,1.178626846,0.084458852,13.60561443,13.3685074,0.237107032,1.073354824,Linear Model
CNRIP1.18218.48,0.791573041,0.08450668,14.10172918,14.4389348,-0.337205616,1.073108961,Linear Model
ANKRD46.7851.30,1.068411234,0.084660839,9.95572358,9.86025653,0.09546705,1.072317431,Linear Model
UBE2A.17743.14,1.043400551,0.084686279,8.943103471,8.881810371,0.0612931,1.072186947,Linear Model
HSPA1A.7219.152,1.176338558,0.085006009,9.415202908,9.180899571,0.234303337,1.070550372,Linear Model
UCMA.10977.55,0.894811068,0.085409679,10.01844397,10.17878897,-0.160344993,1.068492909,Linear Model
PTK2.4986.59,0.945327508,0.085418655,7.219136748,7.300250607,-0.081113859,1.06844727,Linear Model
TXNDC11.9573.108,0.941844317,0.085438775,6.54292692,6.629366408,-0.086439487,1.068344985,Linear Model
TCN2.15560.52,0.394266147,0.085763108,12.7660279,14.10878615,-1.342758254,1.066699488,Linear Model
SMAP1.11649.3,0.805299862,0.085954538,12.08195122,12.39435323,-0.31240201,1.06573119,Linear Model
CHST9.11646.4,0.882014611,0.08597693,9.137172953,9.318298493,-0.18112554,1.065618065,Linear Model
GRB2.5464.52,0.80309409,0.085981463,14.2452604,14.56161947,-0.316359072,1.065595168,Linear Model
AKR7A2.4188.1,0.780837525,0.086072671,13.41561595,13.77252165,-0.356905708,1.065134721,Linear Model
IGSF8.6984.6,0.916458727,0.086162679,10.87580632,11.00166451,-0.125858184,1.064680807,Linear Model
ADM.14115.34,0.913069931,0.08621041,10.9805845,11.11178724,-0.131202736,1.064440289,Linear Model
EGLN1.9901.28,0.795487397,0.086249487,10.68295364,11.01304266,-0.330089022,1.064243479,Linear Model
ULBP1.3081.70,1.122052248,0.086325078,9.240073855,9.073933998,0.166139857,1.06386302,Linear Model
SEL1L2.9082.25,0.921459528,0.086383717,10.80069518,10.91870247,-0.118007293,1.06356811,Linear Model
PLA2G2A.2692.74,1.497655557,0.086625404,12.30501226,11.7223064,0.582705859,1.062354725,Linear Model
DBI.16919.1,0.842997815,0.086955555,12.24378514,12.49018434,-0.246399203,1.060702668,Linear Model
LRFN2.7200.4,0.897759448,0.087172083,8.360371362,8.515970526,-0.155599164,1.059622577,Linear Model
OTUB2.12493.42,1.08735166,0.08723766,9.191862125,9.071043528,0.120818597,1.059295993,Linear Model
PLCG2.10070.22,0.849900281,0.087524942,9.773257787,10.0078923,-0.234634515,1.057868167,Linear Model
PTPRJ.8250.2,0.913661954,0.087583976,9.857577012,9.987844626,-0.130267614,1.057575343,Linear Model
KIF16B.11672.17,1.076885475,0.087659355,11.98335392,11.87648909,0.10686483,1.057201729,Linear Model
MPP6.13490.1,1.076693812,0.087803737,10.17769157,10.07108353,0.106608038,1.056486998,Linear Model
HEPACAM2.9116.28,0.971246874,0.087988633,9.258477962,9.300568007,-0.042090044,1.05557343,Linear Model
NoneX.6036.78,1.218877714,0.088300265,11.25427657,10.96872318,0.285553392,1.054037994,Linear Model
RNF128.6510.56,0.932776077,0.088386748,11.11068587,11.21108318,-0.100397306,1.053612847,Linear Model
PCDH10.8780.2,0.804916946,0.088403625,10.04814616,10.36123433,-0.313088167,1.053529927,Linear Model
CDC25A.11548.84,1.104140482,0.088558262,7.888067032,7.745143292,0.14292374,1.052770917,Linear Model
C1QL2.15670.15,0.915554126,0.08860534,9.300247457,9.427530373,-0.127282916,1.052540104,Linear Model
ROS1.9032.30,0.92418625,0.088763531,9.291747295,9.405491764,-0.113744469,1.051765429,Linear Model
LRRTM2.6904.14,0.877691721,0.088950327,9.540653431,9.728867227,-0.188213795,1.050852449,Linear Model
FGFRL1.6237.11,1.178635307,0.089021521,8.558596254,8.321478864,0.23711739,1.050504992,Linear Model
PCDH10.9018.38,0.850589739,0.08912997,10.0306879,10.26415255,-0.233464644,1.049976238,Linear Model
FBXL4.9951.36,0.897804741,0.08913451,9.896497071,10.05202345,-0.15552638,1.04995412,Linear Model
COX7A2L.9590.10,1.325250557,0.08925258,11.84009036,11.43382522,0.406265147,1.04937922,Linear Model
ARSK.8269.327,1.074030087,0.089293449,11.67085808,11.56782367,0.103034408,1.049180401,Linear Model
COCH.7227.75,0.82448155,0.08929988,12.73073134,13.00917223,-0.278440885,1.049149126,Linear Model
FABP6.6450.8,1.089049891,0.089339187,8.158101963,8.035031915,0.123070047,1.048958006,Linear Model
MARK3.9747.48,0.861573206,0.089493775,9.987716983,10.20267169,-0.214954711,1.048207173,Linear Model
PLEKHA1.12459.13,0.943062507,0.08973019,8.320721219,8.405295916,-0.084574697,1.047061414,Linear Model
ZP4.7766.25,0.939434305,0.090063846,10.55077735,10.64091316,-0.090135818,1.045449513,Linear Model
IL24.3321.2,1.099249322,0.090268115,8.484810996,8.348292353,0.136518643,1.044465626,Linear Model
GMFG.13062.4,0.772069807,0.090357288,11.47229286,11.84548966,-0.373196799,1.044036812,Linear Model
ITPRIPL1.9221.6,0.809783669,0.090388101,11.68531226,11.98970381,-0.304391547,1.043888736,Linear Model
MAGEA8.18326.50,1.044876142,0.090411927,9.423382049,9.360050111,0.063331938,1.043774275,Linear Model
ADAM30.8520.8,1.047239612,0.090564151,8.055976485,7.989384912,0.066591573,1.043043678,Linear Model
IER3.9786.310,1.058667463,0.090893745,9.968333652,9.886084154,0.082249497,1.041466001,Linear Model
SYF2.19438.68,0.870815006,0.0909056,10.97134381,11.17090564,-0.199561826,1.041409362,Linear Model
SAYSD1.6594.64,1.047303544,0.091102338,8.917510274,8.850830629,0.066679645,1.040470478,Linear Model
BHMT2.14226.120,0.954671885,0.091125687,10.369072,10.43599512,-0.066923123,1.040359185,Linear Model
HIF1A.13089.6,1.067616247,0.091156353,7.985581534,7.891188369,0.094393165,1.040213058,Linear Model
RTN4IP1.18180.58,0.860147401,0.09140889,9.569881316,9.7872255,-0.217344183,1.039011566,Linear Model
PDE5A.16805.5,0.823361751,0.091554488,14.96645172,15.24685338,-0.280401664,1.038320362,Linear Model
PMVK.12450.42,0.835192911,0.092017406,10.66431885,10.92413748,-0.259818629,1.036130016,Linear Model
MYOM3.13966.30,0.902928241,0.092123357,10.49528505,10.64260181,-0.147316759,1.035630245,Linear Model
ODC1.13689.2,0.918542291,0.092350371,10.34770985,10.4702918,-0.122581948,1.034561357,Linear Model
PPIE.5238.26,0.842434585,0.092594883,10.10184507,10.3492085,-0.24736343,1.033413012,Linear Model
ACVR2A.19208.8,0.954091798,0.092611543,9.882196395,9.949996408,-0.067800013,1.033334879,Linear Model
PDCD1LG2.3004.67,0.906427276,0.092673425,11.45874951,11.60048633,-0.14173682,1.033044786,Linear Model
EIF4H.5885.55,0.727958239,0.092718849,12.11628796,12.57436037,-0.458072406,1.032831966,Linear Model
LDLRAP1.18183.3,0.787303983,0.092723886,14.18656776,14.53157507,-0.345007317,1.032808374,Linear Model
PPM1D.11315.148,1.044952989,0.092742873,9.411489091,9.348051052,0.063438039,1.032719455,Linear Model
SMR3A.7838.27,1.043486645,0.092743794,9.737908815,9.676496679,0.061412136,1.032715141,Linear Model
CD48.3292.75,1.177320214,0.092751306,12.94669919,12.71119243,0.235506766,1.032679967,Linear Model
ALDH3B1.12940.35,0.915110634,0.092873542,8.90989665,9.037878574,-0.127981924,1.032107989,Linear Model
RAB11A.17744.31,0.827310646,0.093001716,13.7094591,13.98295805,-0.273498949,1.03150904,Linear Model
PPIG.18449.33,0.836093502,0.093064322,10.13881666,10.39708046,-0.258263804,1.031216784,Linear Model
CRYGD.12366.16,0.966187685,0.093084528,8.060004821,8.109629451,-0.04962463,1.031122497,Linear Model
AARS.12340.17,0.836251676,0.093192968,12.11556514,12.37355604,-0.257990898,1.030616856,Linear Model
MCTS1.12488.9,0.852212778,0.09322672,8.797747063,9.028461476,-0.230714412,1.030459594,Linear Model
ALAD.15523.9,0.77639916,0.093542678,13.98950221,14.35463174,-0.365129538,1.028990203,Linear Model
UBE2G1.17158.17,0.795155078,0.093630723,12.16509711,12.49578895,-0.33069184,1.028581623,Linear Model
CST7.3302.58,1.313418494,0.094155252,10.50056553,10.10723885,0.393326675,1.02615545,Linear Model
NCAM2.6507.16,0.858621657,0.094275502,10.29681337,10.5167189,-0.219905532,1.025601145,Linear Model
JAK2.11816.84,0.824444476,0.094301086,12.36386311,12.64236887,-0.27850576,1.025483306,Linear Model
AMPD2.18403.25,0.76955909,0.09430927,10.11680003,10.49469601,-0.377895987,1.025445615,Linear Model
GLIPR2.15522.2,1.100008287,0.09486347,14.35958357,14.22206918,0.137514392,1.022900992,Linear Model
PIP4K2A.12697.30,0.790106657,0.094906893,12.53635099,12.87623167,-0.339880678,1.022702245,Linear Model
NME2.4249.64,0.813923081,0.094909769,13.93998094,14.23701657,-0.297035635,1.022689083,Linear Model
VSIG10.10825.12,0.929742912,0.094934454,9.194561944,9.299658194,-0.10509625,1.022576143,Linear Model
RERG.17822.57,1.050124472,0.094955738,10.07481776,10.00425742,0.070560341,1.022478788,Linear Model
C2orf40.6362.6,0.927550728,0.095179115,10.43448731,10.54298922,-0.108501909,1.021458337,Linear Model
GRID2.12758.47,0.866911902,0.095207449,10.42103446,10.62707716,-0.206042705,1.02132907,Linear Model
LGALS3.3066.12,0.905507325,0.095235943,12.82201217,12.96521395,-0.143201783,1.021199114,Linear Model
ORAOV1.18195.3,0.790253767,0.09527484,11.83126538,12.17087747,-0.339612087,1.021021773,Linear Model
EDA.2826.53,0.903359846,0.09527573,10.35258735,10.49921466,-0.146627307,1.021017715,Linear Model
DOCK9.14002.18,1.044209164,0.095307306,8.876601116,8.814190391,0.062410725,1.020873807,Linear Model
HybControlElution.2305.52,1.006505535,0.095394273,11.16953114,11.16017603,0.009355106,1.020477697,Linear Model
PBK.17475.18,0.947325063,0.095650104,9.418328609,9.49639715,-0.078068542,1.019314552,Linear Model
EIF4EBP2.4184.43,1.096854097,0.095810676,7.863639384,7.730267752,0.133371632,1.018586093,Linear Model
PGD.4187.49,0.763095933,0.095961253,13.63742268,14.02748633,-0.390063656,1.01790409,Linear Model
RELB.11464.9,0.932550039,0.096137291,9.580569283,9.681316239,-0.100746955,1.017108119,Linear Model
WFDC11.7969.163,0.872640037,0.096146617,8.863156949,9.059698377,-0.196541428,1.017065992,Linear Model
CTSE.15376.134,0.909008137,0.096280242,9.393078421,9.530713307,-0.137634886,1.016462826,Linear Model
RAB5A.17205.21,0.818525057,0.096355244,13.10891981,13.39782132,-0.288901513,1.016124646,Linear Model
IGFALS.6605.17,0.838727252,0.096454201,14.51621536,14.76994172,-0.253726361,1.015678853,Linear Model
HGS.13644.30,0.781053132,0.096537526,11.1719601,11.5284675,-0.356507402,1.015303833,Linear Model
ADH1B.9834.62,0.941116711,0.096579883,8.78713781,8.874692258,-0.087554448,1.015113323,Linear Model
CGA.14056.4,1.054164726,0.096742201,9.929750939,9.853650616,0.076100323,1.014384037,Linear Model
PIN1.15474.7,0.818809719,0.096843628,12.46956454,12.7579644,-0.288399867,1.013928949,Linear Model
CNTNAP5.9044.1,0.929291582,0.097182993,10.4372223,10.54301906,-0.105796756,1.012409731,Linear Model
HAT1.19327.31,0.86908026,0.097726017,11.48086198,11.68330066,-0.202438678,1.009989799,Linear Model
LIFR.5837.49,0.86764784,0.097781934,11.03147883,11.23629732,-0.204818493,1.009741377,Linear Model
GALP.9398.30,1.055386942,0.097895639,8.820671154,8.742899115,0.077772039,1.009236653,Linear Model
OSM.2693.20,0.859878751,0.098009393,11.55267606,11.77047091,-0.21779485,1.008732301,Linear Model
CPQ.9394.19,0.844737066,0.098055485,14.45499777,14.69842351,-0.243425739,1.008528109,Linear Model
SERF1A.7842.52,1.051630471,0.098309785,10.10102344,10.02839559,0.07262785,1.007403254,Linear Model
RAD51.2871.73,0.822820453,0.098422743,11.89069051,12.17204095,-0.281350439,1.006904537,Linear Model
ANXA11.17513.11,0.812106271,0.098750362,14.56239901,14.86265858,-0.300259566,1.005461303,Linear Model
PSG3.6444.15,0.908183508,0.098838066,9.513227942,9.652172197,-0.138944256,1.005075759,Linear Model
FAM20A.6433.57,1.120912111,0.099080378,11.02288337,10.85821021,0.164673163,1.004012346,Linear Model
KIAA1324.10637.50,0.888625778,0.09921013,7.425187715,7.595539817,-0.170352102,1.003443983,Linear Model
MSN.5009.11,0.843699519,0.099371376,10.16946282,10.41466163,-0.245198815,1.002738697,Linear Model
GNAS.5757.45,1.057342009,0.099468208,9.194405889,9.113963781,0.080442108,1.002315708,Linear Model
GDF10.6517.14,1.041852013,0.099487156,9.920633425,9.861483056,0.059150369,1.002232984,Linear Model
RBL2.13565.2,1.20672777,0.099492998,11.03019553,10.75909528,0.27110025,1.002207482,Linear Model
HDGF.8953.47,0.832778171,0.09957029,10.48699315,10.75098899,-0.263995843,1.001870229,Linear Model
GNG11.18282.1,0.949263491,0.099671866,10.36988117,10.44500066,-0.075119496,1.00142741,Linear Model
SPON1.4297.62,0.858476753,0.099884809,10.33418667,10.5543357,-0.220149027,1.000500556,Linear Model
ST6GALNAC5.7927.16,0.914675595,0.099930764,8.604428175,8.733096112,-0.128667937,1.000300792,Linear Model
EFNA3.14153.8,0.934549541,0.100065185,9.705665148,9.803322099,-0.097656951,0.999716997,Linear Model
BPHL.17813.21,0.935379077,0.100137093,9.255090477,9.351467414,-0.096376937,0.999405021,Linear Model
